amount,date,price,tid,type,satoshi,volume
0.0015373,1665052568,105011.10797786,14287638,sell,153730,161.43357629436417
9.5e-06,1665052569,105011.10797786,14287639,sell,950,0.99760552578967
0.00095147,1665052607,105100,14287640,buy,95147,99.999497
0.00049847,1665052668,105100,14287641,buy,49847,52.389196999999996
0.0071361,1665052673,104982.22842318,14287642,sell,713610,749.1636802506548
0.0003809,1665052785,104976.2008208,14287643,sell,38090,39.98543489264272
0.00076117,1665052820,105099.99999999,14287644,buy,76117,79.99896699999239
0.0047574,1665052858,105009.08512356,14287645,sell,475740,499.57022156682433
0.0038843,1665052883,104976.69555704,14287646,sell,388430,407.7609785522105
0.00014272,1665052894,105099.99999999,14287647,buy,14271,14.999871999998572
0.00639611,1665052922,105099.99999999,14287648,buy,639611,672.231160999936
0.01227259,1665052922,105100,14287649,buy,1227259,1289.849209
0.00700845,1665052922,105289.953813,14287650,buy,700845,737.9193768007199
0.005,1665053108,105049.23205543,14287651,sell,500000,525.24616027715
0.00328363,1665053149,105048.37258801,14287652,sell,328363,344.9399876811673
0.0001515,1665053369,105044.46677348,14287653,sell,15150,15.91423671618222
0.01148,1665053394,105055.51082648,14287654,sell,1148000,1206.0372642879904
0.01363,1665053394,105054.90058132,14287655,sell,1363000,1431.8982949233916
0.01335,1665053394,105053.96890932,14287656,sell,1335000,1402.470484939422
0.01054,1665053394,105053.67543264,14287657,sell,1054000,1107.2657390600257
0.00639,1665053614,105053.67,14287658,buy,639000,671.2929513
0.0036,1665053741,105015.95954137,14287659,sell,360000,378.05745434893197
0.01035,1665053741,105015.95954136,14287660,sell,1035000,1086.915181253076
0.01269,1665053741,105015.46808438,14287661,sell,1269000,1332.6462899907822
0.01203,1665053741,105015.0581487,14287662,sell,1203000,1263.331149528861
0.00495,1665053741,105014.81661666,14287663,sell,495000,519.823342252467
0.01282,1665053741,105014.06591802,14287664,sell,1282000,1346.2803250690165
0.01013,1665053741,105013.98905508,14287665,sell,1013000,1063.7917091279605
0.00539,1665053741,105013.77081484,14287666,sell,539000,566.0242246919876
0.0050425,1665053741,105000,14287667,sell,504250,529.4625
0.00475429,1665053912,105168.10168205,14287668,buy,475429,499.9996541459535
0.00889,1665054259,105135.0163522,14287669,sell,889000,934.650295371058
0.00469,1665054259,105134.96278106,14287670,sell,469000,493.0829754431714
0.01114,1665054259,105134.21744346,14287671,sell,1114000,1171.1951823201446
0.05,1665054259,105133.1763,14287672,sell,5000000,5256.658815000001
0.00889,1665054259,105131.20580482,14287673,sell,889000,934.6164196048499
0.01481,1665054259,105043.84076934,14287674,sell,1481000,1555.6992817939254
0.0184287,1665054259,105043.44485,14287675,sell,1842870,1935.8141321071948
0.0043,1665054259,105043.44480875,14287676,sell,430000,451.686812677625
0.01498,1665054259,105043.44480874,14287677,sell,1498000,1573.550803234925
0.01613,1665054259,105042.26391448,14287678,sell,1612999,1694.3317169405623
0.03433535,1665054259,105042.12883274,14287679,sell,3433535,3606.658258217219
0.00277804,1665054259,105034.22,14287680,sell,277804,291.7892645288
0.01149,1665054259,105032.56520896,14287681,sell,1149000,1206.8241742509504
0.00736181,1665054259,105032.35325358,14287682,sell,736181,773.2282285057378
0.00189007,1665054434,105171.32999999,14287683,buy,189007,198.7811756930811
2.776e-05,1665054574,105171.32999999,14287684,buy,2776,2.9195561207997223
0.002282,1665054578,105112.31016052,14287685,sell,228200,239.86629178630668
0.00239406,1665054599,105171.31999999,14287686,buy,239406,251.78645035917603
0.0004195,1665054617,105171.31999999,14287687,buy,41950,44.11936873999581
0.0001426,1665054627,105059.5665623,14287688,sell,14260,14.981494191783979
0.0012179,1665054820,105046.53097224,14287689,sell,121790,127.9361700710911
0.0003858,1665054821,105047.32988099,14287690,sell,38580,40.52725986808594
0.00189144,1665054994,105171.32,14287691,buy,189144,198.9252415008
0.0007645,1665055000,105043.69696993,14287692,sell,76450,80.30590633351149
0.00011867,1665055061,105058.69051,14287693,sell,11867,12.4673148028217
0.00011862,1665055092,105171.31999,14287694,buy,11862,12.4754219772138
0.00557421,1665055092,105171.31999999,14287695,buy,557421,586.2470236571442
0.00047387,1665055175,105105.50658308,14287696,sell,47387,49.80634640452412
0.00759,1665055208,105043.7894466,14287697,sell,759000,797.282361899694
0.0059975,1665055208,105042.67449864,14287698,sell,599750,629.9934403055935
1.169e-05,1665055322,105105.9,14287699,buy,1169,1.2286879709999998
0.00232579,1665055322,105171.31999999,14287700,buy,232579,244.60640434277673
0.00309356,1665055322,105171.32,14287701,buy,309356,325.35378869920004
0.00186864,1665055322,105171.33,14287702,buy,186864,196.5273540912
0.01808,1665055322,105293.50475345,14287703,buy,1808000,1903.706565942376
0.00719749,1665055322,105294.6138114,14287704,buy,719749,757.8569299614135
9.49e-06,1665055385,105292.91488086,14287705,buy,949,0.9992297622193614
1.87e-05,1665055409,105060.1674,14287706,sell,1870,1.9646251303800002
0.00012862,1665055517,105264.85613106,14287707,buy,12862,13.539165795576938
0.0123,1665055584,105046.89250643,14287708,sell,1230000,1292.076777829089
0.00817342,1665055584,105046.89250642,14287709,sell,817342,858.5923721498234
0.0001401,1665055590,105048.5212801,14287710,sell,14009,14.717297831342009
0.00071211,1665055640,105263.32830984,14287711,buy,71211,74.95906872272016
0.00764,1665055657,105016.04339184,14287712,sell,764000,802.3225715136575
0.00898,1665055657,105015.34696702,14287713,sell,898000,943.0378157638396
0.00756,1665055657,105014.61094614,14287714,sell,756000,793.9104587528184
0.00773,1665055657,105014.57833762,14287715,sell,773000,811.7626905498025
0.00937,1665055657,105014.21265636,14287716,sell,937000,983.9831725900932
0.0037,1665055657,105001.48834602,14287717,sell,370000,388.505506880274
0.00917,1665055657,105001.41148308,14287718,sell,916999,962.8629432998434
0.00585,1665055657,105000,14287719,sell,585000,614.25
0.0001858,1665055676,105009.92998608,14287720,sell,18580,19.510844991413663
0.00358,1665055708,105017.58097596,14287721,sell,358000,375.9629398939368
0.05,1665055708,105016.3123,14287722,sell,5000000,5250.815615
0.00343,1665055708,105016.30225614,14287723,sell,343000,360.2059167385602
0.00702,1665055708,105002.97902122,14287724,sell,702000,737.1209127289644
0.0391075,1665055708,105000,14287725,sell,3910750,4106.2875
0.00783215,1665055708,104978.56209,14287726,sell,783215,822.2078450731935
0.00511283,1665055708,104957.42,14287727,sell,511282,536.6294456986
0.0079,1665055708,104910.58850076,14287728,sell,790000,828.7936491560041
0.01511862,1665055708,104909,14287729,sell,1511862,1586.07930558
0.00187734,1665055708,104900,14287730,sell,187734,196.932966
0.00095657,1665055708,104900,14287731,sell,95657,100.344193
0.01195,1665055708,104527.75672476,14287732,sell,1195000,1249.106692860882
0.01458,1665055708,104526.62008492,14287733,sell,1458000,1523.9981208381334
0.01195,1665055708,104526.08903188,14287734,sell,1195000,1249.086763930966
0.01489,1665055708,104525.52071196,14287735,sell,1489000,1556.3850034010843
0.01122,1665055708,104524.66357372,14287736,sell,1122000,1172.7667252971385
0.03853332,1665055708,104524.60524079,14287737,sell,3853332,4027.6800616170385
0.02768226,1665055708,104524.60461245,14287738,sell,2768226,2893.47728127904
0.21905151,1665055708,104524.60302,14287739,sell,21905151,22896.27212368156
0.00435737,1665055770,104851.64787378,14287740,sell,435737,456.8774248957728
0.00700092,1665055798,105160.92470545,14287741,buy,700092,736.223220988879
0.01236313,1665055818,105151.34293226,14287742,buy,1236313,1299.9997223461116
0.00019017,1665055909,105165.35991737,14287743,buy,19017,19.999296495486256
0.00023773,1665055925,105159.41244177,14287744,buy,23773,24.99954711978198
0.0019019,1665056005,105010.15586654,14287745,sell,190190,199.7188154425724
0.02224,1665056070,105247.42269022,14287746,buy,2224000,2340.702680630493
0.00047028,1665056070,105247.57625209,14287747,buy,47028,49.495830159832884
0.0047793,1665056097,105097.5308,14287748,sell,477930,502.29262895244
0.0003343,1665056125,105080.7259,14287749,sell,33430,35.12848666837
0.00317,1665056138,105087.52943478,14287750,sell,317000,333.12746830825256
0.0055328,1665056138,105085.37727246,14287751,sell,553280,581.4163753730667
0.0112,1665056152,105246.55250628,14287752,buy,1120000,1178.761388070336
2.8e-07,1665056152,105262.24019193,14287753,buy,28,0.029473427253740404
0.00095609,1665056177,105261.40169537,14287754,buy,95609,100.63937354692631
0.000133,1665056186,105260.14395053,14287755,buy,13300,13.99959914542049
0.01256,1665056194,105256.51209043,14287756,buy,1256000,1322.0217918558008
0.00849551,1665056194,105257.11658795,14287757,buy,849551,894.2128865440951
0.00618,1665056201,105255.07153384,14287758,buy,618000,650.4763420791312
0.00040061,1665056201,105255.77840594,14287759,buy,40061,42.16651738720362
0.00633,1665056209,105260.49007411,14287760,buy,633000,666.2989021691162
0.00013329,1665056209,105261.99400544,14287761,buy,13329,14.030371180985098
0.15000322,1665056220,105263.32,14287762,buy,15000322,15789.8369478904
0.09648511,1665056229,105263.32,14287763,buy,9648511,10156.3430091652
0.0108,1665056272,105357.1232052,14287764,buy,1080000,1137.85693061616
0.00052603,1665056272,105361.44,14287765,buy,52603,55.423278283200005
0.00764917,1665056295,105287.91137353,14287766,sell,764917,805.3651330410645
0.0002,1665056296,105500,14287767,buy,20000,21.1
0.00074783,1665056296,105503.88475345,14287768,buy,74783,78.8989701351725
0.00114615,1665056308,105509.62747989,14287769,buy,114615,120.92985953607592
0.00142167,1665056332,105508.98398252,14287770,buy,142167,149.99895725842921
0.00410083,1665056341,105508.98398252,14287771,buy,410083,432.6744067850375
0.00316,1665056441,105379.40952024,14287772,sell,316000,332.99893408395843
0.00267138,1665056441,105376.45612,14287773,sell,267138,281.5005573498456
0.00011657,1665056441,105354.46888232,14287774,sell,11657,12.281170437612042
0.0018775,1665056492,105508.98398252,14287775,buy,187750,198.0931174271813
0.0045,1665056492,105609.362,14287776,buy,449999,475.2421289999999
0.01258,1665056492,105624.1800352,14287777,buy,1258000,1328.752184842816
0.01192,1665056492,105624.716283,14287778,buy,1192000,1259.04661809336
0.01447,1665056492,105624.85278244,14287779,buy,1447000,1528.3916197619067
0.02053,1665056492,105625.16965614,14287780,buy,2053000,2168.484733040554
0.02009,1665056492,105625.2281559,14287781,buy,2009000,2122.010833652031
0.00602,1665056492,105625.49871729,14287782,buy,602000,635.8655022780858
0.00268979,1665056492,105626.36646373,14287783,buy,268979,284.1127442504763
0.00473103,1665056541,105685.17976385,14287784,buy,473103,499.99975601816726
0.0001445,1665056623,105418.79784,14287785,sell,14449,15.233016287879998
0.00016313,1665056687,105668.23665,14287786,buy,16313,17.2376594447145
0.00456864,1665056687,105668.63397118,14287787,buy,456863,482.76194790609173
6.037e-05,1665056701,105669.55777989,14287788,buy,6037,6.379271203171959
0.00417,1665056723,105369.19400119,14287789,sell,417000,439.3895389849623
0.0007299,1665056723,105368.43766478,14287790,sell,72990,76.90842265152293
0.00212046,1665056757,105379.96616299,14287791,sell,212045,223.45400304997375
0.000755,1665056817,105399.33761001,14287792,sell,75500,79.57649989555755
0.0091,1665056844,105362.27697129,14287793,sell,910000,958.796720438739
0.0009,1665056844,105362.27697128,14287794,sell,90000,94.826049274152
0.00014324,1665056956,105550.51586823,14287795,buy,14323,15.119055892965264
0.00154204,1665056983,105554.38903983,14287796,buy,154204,162.76909007497946
0.00284224,1665056993,105550.31111906,14287797,buy,284224,299.9993162750371
0.0052,1665057012,105547.43975584,14287798,buy,520000,548.846686730368
0.02257,1665057012,105557.28721545,14287799,buy,2257000,2382.4279724527064
0.01291,1665057012,105558.11596205,14287800,buy,1291000,1362.7552770700654
0.01189833,1665057012,105558.4450232,14287801,buy,1189833,1255.9692131728912
0.00236856,1665057018,105554.57185159,14287802,buy,236856,250.012336704802
0.0013,1665057058,105583.40915765,14287803,buy,130000,137.258431904945
0.00012067,1665057058,105583.40915766,14287804,buy,12067,12.740749983054831
0.00473563,1665057092,105582.41953672,14287805,buy,473563,499.99927343067736
0.00506,1665057113,105575.03150453,14287806,buy,506000,534.2096594129218
0.00535912,1665057113,105575.08512931,14287807,buy,535912,565.7895502181879
0.00014207,1665057157,105581.29585383,14287808,buy,14207,14.999934701953629
0.0078,1665057205,105395.82430813,14287809,sell,780000,822.087429603414
0.01061,1665057205,105395.82430812,14287810,sell,1061000,1118.2496959091532
0.0046041,1665057205,105394.59683026,14287811,sell,460410,485.24726326620004
0.0011929,1665057242,105410.79523184,14287812,sell,119290,125.74453763206195
0.00014204,1665057247,105598.03925787,14287813,buy,14203,14.999145496187854
0.00038147,1665057261,105591.04122409,14287814,buy,38147,40.27981449575361
6.629e-05,1665057278,105584.30156423,14287815,buy,6629,6.999183350692808
0.00012198,1665057303,105583.32900572,14287816,buy,12198,12.879054472117726
0.00486063,1665057445,105758.73799596,14287817,buy,486063,514.0540946653031
8.491e-05,1665057459,105758.73799596,14287818,buy,8491,8.979974443236962
0.00141832,1665057471,105758.73799596,14287819,buy,141832,149.99973327442999
0.00263614,1665057475,105758.73799596,14287820,buy,263614,278.79483958067
0.00209125,1665057475,105776.09873009,14287821,buy,209124,221.2042664693007
1.389e-05,1665057494,105769.67594394,14287822,buy,1389,1.4691407988613268
0.00094535,1665057539,105780.59731356,14287823,buy,94535,99.99968767037394
0.0047772,1665057541,105531.90039175,14287824,sell,477719,504.146994551468
3.25e-05,1665057563,105542.38010001,14287825,sell,3249,3.4301273532503247
0.00036481,1665057589,105780.52662634,14287826,buy,36481,38.589793918555095
2.136e-05,1665057660,105575.18304242,14287827,sell,2136,2.255085909786091
0.05674791,1665057689,105730.76,14287828,buy,5674791,5999.9996527116
0.0034,1665057696,105821.69514594,14287829,buy,340000,359.793763496196
0.01077478,1665057696,105821.69514595,14287830,buy,1077478,1140.205484424679
0.00499,1665057728,105987.47617638,14287831,buy,498999,528.8775061201362
0.00478,1665057728,105989.36523113,14287832,buy,478000,506.6291658048014
0.01356267,1665057728,106000,14287833,buy,1356267,1437.64302
0.00999,1665057728,106109.25045907,14287834,buy,999000,1060.0314120861094
0.01031,1665057728,106109.49908305,14287835,buy,1031000,1093.9889355462456
0.02893223,1665057728,106110.85189,14287836,buy,2893223,3070.023572377415
0.0221,1665057728,106131.42471505,14287837,buy,2210000,2345.504486202605
0.01666,1665057728,106134.48863998,14287838,buy,1666000,1768.200580742067
0.0212,1665057728,106134.74945141,14287839,buy,2120000,2250.056688369892
0.01237,1665057728,106135.73907235,14287840,buy,1237000,1312.8990923249696
0.01225,1665057728,106136.7993805,14287841,buy,1225000,1300.175792411125
0.01648,1665057728,106136.91394253,14287842,buy,1648000,1749.1363417728944
0.25,1665057728,106138.14,14287843,buy,25000000,26534.535
0.00230244,1665057728,106221,14287844,buy,230244,244.56747924
0.0002827,1665057836,106116.91771553,14287845,buy,28270,29.99925263818033
0.00383,1665057843,106113.93422777,14287846,buy,383000,406.4163680923591
0.00375,1665057843,106115.45278404,14287847,buy,375000,397.93294794015
0.00184375,1665057843,106115.9744069,14287848,buy,184375,195.65132781272186
0.0028255,1665057862,106175.69778484,14287849,buy,282550,299.9994340910654
0.0003087,1665057886,105813.88703442,14287850,sell,30870,32.66474692752546
0.00187403,1665057913,106188.00488087,14287851,buy,187403,198.9995067868968
0.00810684,1665057962,106133.73744258,14287852,buy,810684,860.4092280490053
0.00582,1665057966,105842.62881088,14287853,sell,582000,616.0040996793216
0.01414,1665057966,105841.42064112,14287854,sell,1414000,1496.5976878654367
0.01166,1665057966,105841.36939916,14287855,sell,1166000,1234.1103671942055
0.01313,1665057966,105841.34377818,14287856,sell,1313000,1389.6968438075035
0.01106,1665057966,105841.06427658,14287857,sell,1106000,1170.602170898975
0.01864,1665057966,105780.98364726,14287858,sell,1864000,1971.7575351849264
0.01942,1665057966,105780.30585588,14287859,sell,1942000,2054.2535397211896
0.01883,1665057966,105779.79343628,14287860,sell,1883000,1991.8335104051523
0.01153,1665057966,105775.0861635,14287861,sell,1153000,1219.586743465155
0.01141,1665057966,105773.73989746,14287862,sell,1141000,1206.8783722300186
0.01298,1665057966,105773.46272504,14287863,sell,1298000,1372.9395461710192
0.0869319,1665057966,105733.80993,14287864,sell,8693190,9191.640991453767
0.02193,1665057984,106009.10975796,14287865,buy,2193000,2324.779776992063
0.01566,1665057984,106009.16825772,14287866,buy,1566000,1660.1035749158953
0.00511,1665057984,106009.47781895,14287867,buy,511000,541.7084316548345
0.01002,1665057984,106009.51925628,14287868,buy,1001999,1062.2153829479255
0.0119,1665057984,106009.59725596,14287869,buy,1190000,1261.5142073459242
0.01215,1665057984,106009.67281815,14287870,buy,1215000,1288.0175247405223
0.01706,1665057984,106009.96775444,14287871,buy,1705999,1808.5300498907463
0.02171,1665057984,106010.01162926,14287872,buy,2171000,2301.4773524712346
0.00961,1665057984,106010.03844165,14287873,buy,961000,1018.7564694242566
0.02485028,1665057984,106011.05,14287874,buy,2485028,2634.404275594
0.01648,1665057995,106002.36034815,14287875,buy,1648000,1746.9188985375122
0.00114497,1665057995,106003.27928188,14287876,buy,114497,121.37057467937413
0.01607,1665058006,105996.03749909,14287877,buy,1607000,1703.3563226103765
0.00052881,1665058006,105997.51949301,14287878,buy,52881,56.052548283098616
0.0035,1665058015,105994.15331932,14287879,buy,350000,370.97953661762
0.00491829,1665058015,105994.25813139,14287880,buy,491828,521.3104998250341
0.00374,1665058030,105987.94746978,14287881,buy,374000,396.3949235369772
0.00773421,1665058030,105988.4544677,14287882,buy,773421,819.73696442863
0.00576,1665058053,105602.41207118,14287883,sell,576000,608.2698935299969
0.01153,1665058053,105601.4897159,14287884,sell,1153000,1217.585176424327
0.00106506,1665058053,105600.91209,14287885,sell,106506,112.47130743057541
0.00036277,1665058060,105802.42,14287886,buy,36277,38.3819439034
0.00845,1665058066,105798.75157755,14287887,buy,844999,893.9994508302975
0.00855,1665058066,105799.49257451,14287888,buy,855000,904.5856615120606
0.00759,1665058066,105799.63151144,14287889,buy,759000,803.0192031718296
0.00106453,1665058066,105800.59431,14287890,buy,106453,112.6279066608243
0.01226,1665058066,105800.59431999,14287891,buy,1226000,1297.1152863630775
0.00751,1665058066,105800.62600736,14287892,buy,751000,794.5627013152736
0.00836,1665058066,105800.63331983,14287893,buy,835999,884.4932945537787
0.00751,1665058066,105800.70400704,14287894,buy,751000,794.5632870928704
0.01213,1665058066,105801.15494269,14287895,buy,1213000,1283.3680094548297
0.00352,1665058066,105801.22075492,14287896,buy,352000,372.4202970573184
0.07306119,1665058066,105802.42,14287897,buy,7306119,7730.0507100797995
0.01323,1665058068,105607.46004742,14287898,sell,1323000,1397.1866964273665
0.00486005,1665058068,105607.44607234,14287899,sell,486005,513.257468283876
0.00551,1665058072,105607.63240674,14287900,sell,551000,581.8980545611374
0.00628995,1665058072,105607.44607234,14287901,sell,628995,664.2655554227149
0.01127,1665058072,105606.9732488,14287902,sell,1127000,1190.190588513976
0.0093,1665058072,105423.12186683,14287903,sell,929999,980.4350333615189
0.02114,1665058072,105423.12186682,14287904,sell,2114000,2228.644796264575
0.01858,1665058072,105422.78413572,14287905,sell,1858000,1958.7553292416774
0.01242,1665058072,105419.42313898,14287906,sell,1242000,1309.3092353861316
0.01255,1665058072,105418.9899115,14287907,sell,1255000,1323.0083233893251
0.01538,1665058072,105416.7934786,14287908,sell,1538000,1621.310283700868
0.01346005,1665058072,105416.77717434,14287909,sell,1346005,1418.915091605475
0.00496474,1665058106,105432.7465,14287910,sell,496473,523.4461738584099
0.00141895,1665058121,105711.31899773,14287911,buy,141895,149.99907609182898
1.75e-05,1665058125,105437.5196,14287912,sell,1749,1.8451565929999998
0.00028384,1665058229,105690.84418886,14287913,buy,28384,29.999289214566023
0.00375616,1665058231,105690.84418886,14287914,buy,375616,396.9917213084284
0.00475399,1665058231,105807.55519751,14287915,buy,475398,503.0080593334105
0.00094539,1665058240,105775.48,14287916,buy,94539,99.9990810372
0.00347,1665058259,105435.65442743,14287917,sell,347000,365.8617208631821
0.01079,1665058311,105455.27623796,14287918,sell,1079000,1137.8624306075883
0.01045,1665058311,105454.2816781,14287919,sell,1044999,1101.9972435361449
0.007,1665058311,105454.25898705,14287920,sell,700000,738.17981290935
0.00556,1665058311,105454.25898704,14287921,sell,556000,586.3256799679424
0.01113,1665058311,105454.21646106,14287922,sell,1113000,1173.7054292115977
0.04925012,1665058311,105452.46688,14287923,sell,4925012,5193.546648136026
0.00545,1665058311,105452.446885,14287924,sell,545000,574.71583552325
0.05,1665058311,105452.44,14287925,sell,5000000,5272.622
0.01241,1665058311,105452.26520896,14287926,sell,1241000,1308.6626112431936
0.01281,1665058311,105452.09517882,14287927,sell,1281000,1350.8413392406842
0.01091,1665058311,105451.64098872,14287928,sell,1091000,1150.4774031869351
0.01766738,1665058311,105407.82099402,14287929,sell,1766738,1862.2800284733291
0.0079,1665058443,105767.41190809,14287930,buy,790000,835.5625540739111
0.01004715,1665058443,105795.91500349,14287931,buy,1004715,1062.9474274273146
1e-05,1665058450,105506.05413464,14287932,sell,1000,1.0550605413464
0.00486896,1665058568,105578.86870288,14287933,buy,486896,514.0592885595746
0.00947461,1665058662,105546.27851896,14287934,buy,947461,1000.0098259185236
0.0093,1665058708,105405.63730001,14287935,sell,929999,980.2724268900929
0.0049118,1665058708,105405.6373,14287936,sell,491180,517.73140929014
0.0005945,1665058729,105353.22000001,14287937,sell,59450,62.63248929000594
0.00060825,1665058753,105358.62436107,14287938,sell,60824,64.08438326762082
0.0023568,1665058819,105358.62436108,14287939,buy,235680,248.30920589419335
0.00909,1665058823,105353.22000001,14287940,buy,909000,957.660769800091
0.00919,1665058823,105353.22000001,14287941,buy,919000,968.196091800092
0.0108,1665058823,105353.22000001,14287942,buy,1080000,1137.814776000108
0.02034,1665058823,105353.22000001,14287943,buy,2034000,2142.8844948002034
0.02013,1665058823,105353.22000001,14287944,buy,2012999,2120.760318600201
0.01091,1665058823,105353.22000001,14287945,buy,1091000,1149.403630200109
0.01516,1665058823,105353.22000001,14287946,buy,1516000,1597.1548152001515
0.01565,1665058823,105353.22000001,14287947,buy,1565000,1648.7778930001566
0.00454,1665058823,105353.22000001,14287948,buy,454000,478.30361880004534
0.0067,1665058823,105358.62436107,14287949,buy,670000,705.902783219169
0.0182732,1665058823,105358.62436108,14287950,buy,1827320,1925.239214674887
0.00159361,1665058823,105358.62436108,14287951,buy,159361,167.9005573680607
1.632e-05,1665058846,105358.63,14287952,buy,1632,1.7194528416000001
0.00332198,1665058851,105358.63,14287953,buy,332198,349.9992616874
0.0008164,1665058854,105353.22,14287954,sell,81640,86.010368808
3.638e-05,1665058857,105353.22000001,14287955,sell,3638,3.832750143600364
0.00230393,1665058857,105353.22,14287956,sell,230393,242.72644415460002
0.00013895,1665058858,105358.63,14287957,buy,13894,14.6395816385
9.491e-05,1665058869,105358.62999999,14287958,buy,9491,9.99958757329905
0.0004638,1665058895,105353.22,14287959,sell,46380,48.862823436
0.00613583,1665058899,105353.22,14287960,sell,613583,646.4294478726
0.0072,1665058899,105053.51986001,14287961,sell,720000,756.385342992072
0.00588417,1665058899,105053.51986,14287962,sell,588417,618.1527699546162
0.00232465,1665058925,105318.76997999,14287963,buy,232465,244.82927863398376
0.0081,1665058954,105077.94211001,14287964,sell,810000,851.1313310910809
0.0019,1665058954,105077.94211,14287965,sell,190000,199.64809000900001
0.00104465,1665058969,105084.37197,14287966,sell,104465,109.77638917846049
0.00895535,1665058969,105084.3719583,14287967,sell,895535,941.067330416762
0.00692536,1665058976,105313.22462,14287968,buy,692536,729.3319932543632
0.00357,1665058976,105313.22463023,14287969,buy,357000,375.9682119299211
0.03819405,1665058976,105318.77,14287970,buy,3819405,4022.5503673185003
0.00694,1665059056,105353.08413286,14287971,buy,694000,731.1504038820484
0.00065351,1665059056,105353.10119528,14287972,buy,65351,68.84930516212744
0.00180514,1665059058,105318.01,14287973,sell,180514,190.1137525714
9.49e-06,1665059061,105351.32182757,14287974,buy,949,0.9997840441436394
0.02757885,1665059115,105318,14287975,sell,2757885,2904.5493242999996
0.0035,1665059115,105151.07040298,14287976,sell,350000,368.02874641043
0.00589,1665059115,105151.07040297,14287977,sell,589000,619.3398046734933
0.00595,1665059115,105149.62165301,14287978,sell,595000,625.6402488354096
0.05,1665059115,105148.3459,14287979,sell,5000000,5257.417295
0.01369,1665059115,105091.76715436,14287980,sell,1369000,1438.7062923431886
0.01203,1665059115,105089.50784976,14287981,sell,1203000,1264.2267794326128
0.01178,1665059115,105088.86965444,14287982,sell,1178000,1237.9468845293034
0.03279956,1665059115,105087.80289,14287983,sell,3279956,3446.8336961587283
0.02026,1665059115,105011.35317278,14287984,sell,2026000,2127.530015280523
0.02005,1665059115,105010.13268246,14287985,sell,2004999,2105.4531602833226
0.01902,1665059115,105008.49061056,14287986,sell,1901999,1997.261491412851
0.01861,1665059115,104996.8516981,14287987,sell,1861000,1953.9914101016411
0.01042743,1665059115,104996.83073548,14287988,sell,1042743,1094.8471027160663
0.00379723,1665059142,105339.69987525,14287989,buy,379723,399.9990685572955
3.485e-05,1665059157,105285.52,14287990,buy,3485,3.669200372
0.01091,1665059159,105283.6431327,14287991,buy,1091000,1148.644546577757
0.01499,1665059159,105283.71138242,14287992,buy,1499000,1578.202833622476
0.00949,1665059159,105283.88200672,14287993,buy,949000,999.1440402437728
0.01127,1665059159,105284.03069361,14287994,buy,1127000,1186.5510259169846
0.00899,1665059159,105284.11356827,14287995,buy,899000,946.5041809787473
0.0197,1665059159,105284.23788026,14287996,buy,1969999,2074.0994862411217
0.01565,1665059159,105284.34269233,14287997,buy,1565000,1647.6999631349645
0.24996515,1665059159,105285.52,14287998,buy,24996515,26317.710799628
0.0093,1665059159,105338.60300476,14287999,buy,929999,979.649007944268
0.00444,1665059159,105345.13791546,14288000,buy,444000,467.73241234464246
0.01483,1665059159,105347.65584263,14288001,buy,1483000,1562.305736146203
0.00968,1665059159,105348.08240338,14288002,buy,967999,1019.7694376647183
0.00899,1665059159,105350.34195661,14288003,buy,899000,947.0995741899239
0.1707,1665059159,105355,14288004,buy,17070000,17984.0985
0.01927,1665059159,105387.49694941,14288005,buy,1927000,2030.8170662151304
0.01294805,1665059159,105388.90338114,14288006,buy,1294805,1364.5807904241697
0.00047488,1665059187,105288.44,14288007,buy,47488,49.9993743872
0.0068,1665059194,105288.43999999,14288008,buy,680000,715.961391999932
0.10122671,1665059194,105288.44,14288009,buy,10122671,10658.0023822324
9.492e-05,1665059250,105351.13999999,14288010,buy,9492,9.999930208799052
0.0030093,1665059252,105032.10152989,14288011,sell,300930,316.073103133898
0.0012717,1665059285,105044.8737248,14288012,sell,127170,133.58556591582814
0.00046,1665059297,105050.47773189,14288013,sell,46000,48.3232197566694
0.0004798,1665059351,105068.65969193,14288014,sell,47980,50.41194292018802
7.778e-05,1665059416,105417.80217093,14288015,buy,7778,8.199396652854935
0.10031036,1665059529,105417.8,14288016,buy,10031036,10574.497468408
2.576e-05,1665059577,105500,14288017,buy,2576,2.71768
0.00233745,1665059577,105791.18572269,14288018,buy,233745,247.28160706750174
0.00446255,1665059577,105791.18572269,14288019,buy,446255,472.0984558467903
0.00553745,1665059577,105893,14288020,buy,553745,586.37719285
0.00014179,1665059600,105789,14288021,buy,14179,14.99982231
9.452e-05,1665059607,105787.58869329,14288022,buy,9452,9.999042883289771
0.04875652,1665059616,105417.8,14288023,buy,4875652,5139.805074056
0.0003772,1665059670,105433.92983641,14288024,sell,37720,39.76967833429385
0.0097,1665059694,105441.56790001,14288025,sell,970000,1022.7832086300971
0.05,1665059694,105441.5679,14288026,sell,5000000,5272.0783950000005
0.01226,1665059694,105441.55794338,14288027,sell,1226000,1292.7135003858389
0.01162,1665059694,105440.20934816,14288028,sell,1162000,1225.2152326256191
0.00575,1665059694,105439.9368341,14288029,sell,575000,606.2796367960749
0.00633244,1665059694,105439.86002,14288030,sell,633244,667.6915871850488
0.0138,1665059694,105410.5884846,14288031,sell,1380000,1454.66612108748
