tid,volume,50,100,200,500,1500,3000,5000,10000,20000,0
14240414,198.5306242038,False,False,True,False,False,False,False,False,False,False
14240415,1085.7892823274,False,False,False,False,True,False,False,False,False,False
14240416,2163.164266292843,False,False,False,False,False,True,False,False,False,False
14240417,1297.8984426459547,False,False,False,False,True,False,False,False,False,False
14240418,1540.5751006987352,False,False,False,False,False,True,False,False,False,False
14240419,620.6421340475679,False,False,False,False,True,False,False,False,False,False
14240420,2071.0403111350206,False,False,False,False,False,True,False,False,False,False
14240421,816.4235288658,False,False,False,False,True,False,False,False,False,False
14240433,42.74076061853771,True,False,False,False,False,False,False,False,False,False
14240434,1127.108548378647,False,False,False,False,True,False,False,False,False,False
14240435,1480.0591454207326,False,False,False,False,True,False,False,False,False,False
14240436,998.445511947416,False,False,False,False,True,False,False,False,False,False
14240437,1202.9348331442134,False,False,False,False,True,False,False,False,False,False
14240438,525.0322513522023,False,False,False,False,True,False,False,False,False,False
14240458,1109.852959303704,False,False,False,False,True,False,False,False,False,False
14240459,1494.191471224,False,False,False,False,True,False,False,False,False,False
14240465,961.2501762278625,False,False,False,False,True,False,False,False,False,False
14240468,534.1115204393899,False,False,False,False,True,False,False,False,False,False
14240474,213.9760637126112,False,False,False,True,False,False,False,False,False,False
14240483,1332.1167819010266,False,False,False,False,True,False,False,False,False,False
14240484,1165.1347066696608,False,False,False,False,True,False,False,False,False,False
14240491,13.886654605110001,True,False,False,False,False,False,False,False,False,False
14240494,7853.79878174052,False,False,False,False,False,False,False,True,False,False
14240496,6591.403650759479,False,False,False,False,False,False,False,True,False,False
14240500,13487.30831674208,False,False,False,False,False,False,False,False,True,False
14240502,2750.5264033882527,False,False,False,False,False,True,False,False,False,False
14240504,9630.133991986504,False,False,False,False,False,False,False,True,False,False
14240505,1858.3454395227643,False,False,False,False,False,True,False,False,False,False
14240508,5197.217233878779,False,False,False,False,False,False,False,True,False,False
14240526,1.7408239311001814,True,False,False,False,False,False,False,False,False,False
14240531,9.3731497251,True,False,False,False,False,False,False,False,False,False
14240533,522.0069747169363,False,False,False,False,True,False,False,False,False,False
14240534,269.09235299402803,False,False,False,True,False,False,False,False,False,False
14240538,72.62696654399244,False,True,False,False,False,False,False,False,False,False
14240550,5.999760000624,True,False,False,False,False,False,False,False,False,False
14240557,34.751786172909455,True,False,False,False,False,False,False,False,False,False
14240558,34.405422872064,True,False,False,False,False,False,False,False,False,False
14240565,53.897006309506395,False,True,False,False,False,False,False,False,False,False
14240578,6.001055999999999,True,False,False,False,False,False,False,False,False,False
14240592,1733.2657785060135,False,False,False,False,False,True,False,False,False,False
14240600,962.5305000000001,False,False,False,False,True,False,False,False,False,False
14240601,96.235,False,True,False,False,False,False,False,False,False,False
14240602,1480.692993759096,False,False,False,False,True,False,False,False,False,False
14240603,561.4220564649216,False,False,False,False,True,False,False,False,False,False
14240604,551.800670130164,False,False,False,False,True,False,False,False,False,False
14240605,153.3274310617254,False,False,True,False,False,False,False,False,False,False
14240608,99.1166687181327,False,True,False,False,False,False,False,False,False,False
14240614,32.132914451212336,True,False,False,False,False,False,False,False,False,False
14240615,64.5955760802295,False,True,False,False,False,False,False,False,False,False
14240617,155.178725946112,False,False,True,False,False,False,False,False,False,False
14240625,5.245619845967122,True,False,False,False,False,False,False,False,False,False
14240633,41.724823831430996,True,False,False,False,False,False,False,False,False,False
14240644,2257.020186811518,False,False,False,False,False,True,False,False,False,False
14240645,241.32441924065452,False,False,False,True,False,False,False,False,False,False
14240648,361.2063062166155,False,False,False,True,False,False,False,False,False,False
14240658,83.42465004781307,False,True,False,False,False,False,False,False,False,False
14240689,12268.159519030001,False,False,False,False,False,False,False,False,True,False
14240690,1345.8999658250189,False,False,False,False,True,False,False,False,False,False
14240691,1040.9096035354412,False,False,False,False,True,False,False,False,False,False
14240692,520.4501358470022,False,False,False,False,True,False,False,False,False,False
14240693,1317.9590477936301,False,False,False,False,True,False,False,False,False,False
14240694,2378.3441184028397,False,False,False,False,False,True,False,False,False,False
14240695,11172.093398840001,False,False,False,False,False,False,False,False,True,False
14240704,24.737833398562458,True,False,False,False,False,False,False,False,False,False
14240710,10163.569778,False,False,False,False,False,False,False,False,True,False
14240713,1926.4568,False,False,False,False,False,True,False,False,False,False
14240716,27.30350492,True,False,False,False,False,False,False,False,False,False
14240717,68.97119507999999,False,True,False,False,False,False,False,False,False,False
14240718,885.1689470917602,False,False,False,False,True,False,False,False,False,False
14240726,29.64153598981916,True,False,False,False,False,False,False,False,False,False
14240731,1249.5735070975759,False,False,False,False,True,False,False,False,False,False
14240732,509.82048979850003,False,False,False,False,True,False,False,False,False,False
14240733,640.4764742015508,False,False,False,False,True,False,False,False,False,False
14240755,1916.0089828437472,False,False,False,False,False,True,False,False,False,False
14240756,1920.711398623493,False,False,False,False,False,True,False,False,False,False
14240770,34.11195049928585,True,False,False,False,False,False,False,False,False,False
14240795,2214.923,False,False,False,False,False,True,False,False,False,False
14240796,9.628664,True,False,False,False,False,False,False,False,False,False
14240799,133.99949122200002,False,False,True,False,False,False,False,False,False,False
14240802,9.613588000000002,True,False,False,False,False,False,False,False,False,False
14240803,462.11420875,False,False,False,True,False,False,False,False,False,False
14240804,116.28145125,False,False,True,False,False,False,False,False,False,False
14240805,1221.6026399999998,False,False,False,False,True,False,False,False,False,False
14240807,0.00096125,True,False,False,False,False,False,False,False,False,False
14240810,1999.9990724180998,False,False,False,False,False,True,False,False,False,False
14240811,9.606831,True,False,False,False,False,False,False,False,False,False
14240814,1634.9952,False,False,False,False,False,True,False,False,False,False
14240815,5813.86848,False,False,False,False,False,False,False,True,False,False
14240817,4296.50112,False,False,False,False,False,False,True,False,False,False
14240818,1999.9996800000001,False,False,False,False,False,True,False,False,False,False
14240819,654.63456,False,False,False,False,True,False,False,False,False,False
14240820,995.2271999999999,False,False,False,False,True,False,False,False,False,False
14240821,350.13792,False,False,False,True,False,False,False,False,False,False
14240822,499.99967999999996,False,False,False,True,False,False,False,False,False,False
14240823,49.99968,True,False,False,False,False,False,False,False,False,False
14240825,35.619137800000004,True,False,False,False,False,False,False,False,False,False
14240826,10.663486230199998,True,False,False,False,False,False,False,False,False,False
14240829,1847.1423670000001,False,False,False,False,False,True,False,False,False,False
14240840,1960.333649963766,False,False,False,False,False,True,False,False,False,False
14240841,552.0078694506979,False,False,False,False,True,False,False,False,False,False
14240847,21.19923834,True,False,False,False,False,False,False,False,False,False
14240848,158.66126426595122,False,False,True,False,False,False,False,False,False,False
14240849,29.271195042973968,True,False,False,False,False,False,False,False,False,False
14240868,217.76438377141486,False,False,False,True,False,False,False,False,False,False
14240877,50.181427828,False,True,False,False,False,False,False,False,False,False
14240878,1130.8451970718895,False,False,False,False,True,False,False,False,False,False
14240879,188.0136073693245,False,False,True,False,False,False,False,False,False,False
14240894,14.423824499999998,True,False,False,False,False,False,False,False,False,False
14240895,128.79310537330542,False,False,True,False,False,False,False,False,False,False
14240902,10.025204138342696,True,False,False,False,False,False,False,False,False,False
14240903,40.76896023967702,True,False,False,False,False,False,False,False,False,False
14240905,191.2384484634561,False,False,True,False,False,False,False,False,False,False
14240906,374.13191498076867,False,False,False,True,False,False,False,False,False,False
14240907,1194.178909210938,False,False,False,False,True,False,False,False,False,False
14240908,380.6563715378961,False,False,False,True,False,False,False,False,False,False
14240920,4807.267500000001,False,False,False,False,False,False,True,False,False,False
14240921,4806.534020693004,False,False,False,False,False,False,True,False,False,False
14240928,14419.598216851027,False,False,False,False,False,False,False,False,True,False
14240930,6903.948232490395,False,False,False,False,False,False,False,True,False,False
14240931,0.007688,True,False,False,False,False,False,False,False,False,False
14240934,249.991657,False,False,False,True,False,False,False,False,False,False
14240935,9.472234793999998,True,False,False,False,False,False,False,False,False,False
14240936,86.595055206,False,True,False,False,False,False,False,False,False,False
14240937,9.178421206500001,True,False,False,False,False,False,False,False,False,False
14240938,98.10336000001021,False,True,False,False,False,False,False,False,False,False
14240942,201.60000000002097,False,False,False,True,False,False,False,False,False,False
14240952,17.923200000001867,True,False,False,False,False,False,False,False,False,False
14240953,72.9696,False,True,False,False,False,False,False,False,False,False
14240956,311.0304,False,False,False,True,False,False,False,False,False,False
14240957,80.67936,False,True,False,False,False,False,False,False,False,False
14240958,48.0,True,False,False,False,False,False,False,False,False,False
14240959,18.4224,True,False,False,False,False,False,False,False,False,False
14240973,1.000320103158,True,False,False,False,False,False,False,False,False,False
14240974,19.9776,True,False,False,False,False,False,False,False,False,False
14240977,14.750439694,True,False,False,False,False,False,False,False,False,False
14240979,9.226217806,True,False,False,False,False,False,False,False,False,False
14240980,550.357633,False,False,False,False,True,False,False,False,False,False
14240981,75.00339,False,True,False,False,False,False,False,False,False,False
14240982,8154.264797,False,False,False,False,False,False,False,True,False,False
14240984,4247.340034,False,False,False,False,False,False,True,False,False,False
14240986,529.595283,False,False,False,False,True,False,False,False,False,False
14240987,14385.0,False,False,False,False,False,False,False,False,True,False
14240993,435.0541860000454,False,False,False,True,False,False,False,False,False,False
14240994,562.3058140000586,False,False,False,False,True,False,False,False,False,False
14240995,1852.556881,False,False,False,False,False,True,False,False,False,False
14240997,603.2527655999371,False,False,False,False,True,False,False,False,False,False
14240998,1258.2951167998688,False,False,False,False,True,False,False,False,False,False
14240999,2832.0929069999997,False,False,False,False,False,True,False,False,False,False
14241000,2.7992760000000003,True,False,False,False,False,False,False,False,False,False
14241001,2073.000396537816,False,False,False,False,False,True,False,False,False,False
14241002,1508.069570879025,False,False,False,False,False,True,False,False,False,False
14241003,2720.2648284146157,False,False,False,False,False,True,False,False,False,False
14241004,19.14978,True,False,False,False,False,False,False,False,False,False
14241005,2251.5631014673804,False,False,False,False,False,True,False,False,False,False
14241013,182.55434361691928,False,False,True,False,False,False,False,False,False,False
14241016,28.49225043109907,True,False,False,False,False,False,False,False,False,False
14241047,26.43143668758355,True,False,False,False,False,False,False,False,False,False
14241065,1053.9217302484199,False,False,False,False,True,False,False,False,False,False
14241100,130.5388800000136,False,False,True,False,False,False,False,False,False,False
14241119,625.170830936,False,False,False,False,True,False,False,False,False,False
14241135,322.4450484000335,False,False,False,True,False,False,False,False,False,False
14241142,42.78090552,True,False,False,False,False,False,False,False,False,False
14241154,48.175000000000004,True,False,False,False,False,False,False,False,False,False
14241155,31.55252687554818,True,False,False,False,False,False,False,False,False,False
14241157,49.99947225,True,False,False,False,False,False,False,False,False,False
14241158,1323.02225,False,False,False,False,True,False,False,False,False,False
14241159,207.3557736307206,False,False,False,True,False,False,False,False,False,False
14241163,665.841978198,False,False,False,False,True,False,False,False,False,False
14241165,315.314208996,False,False,False,True,False,False,False,False,False,False
14241166,5440.489759738,False,False,False,False,False,False,False,True,False,False
14241167,3.617759276486983,True,False,False,False,False,False,False,False,False,False
14241169,17.419225463036742,True,False,False,False,False,False,False,False,False,False
14241175,1000.0098377024,False,False,False,False,True,False,False,False,False,False
14241180,278.333760000029,False,False,False,True,False,False,False,False,False,False
14241182,15.2928,True,False,False,False,False,False,False,False,False,False
14241189,4.416,True,False,False,False,False,False,False,False,False,False
14241193,80.2944,False,True,False,False,False,False,False,False,False,False
14241194,96.0,False,True,False,False,False,False,False,False,False,False
14241195,32.359680000000004,True,False,False,False,False,False,False,False,False,False
14241196,105.60000000000001,False,False,True,False,False,False,False,False,False,False
14241197,882.50592,False,False,False,False,True,False,False,False,False,False
14241214,33.302400000003466,True,False,False,False,False,False,False,False,False,False
14241218,19.568770303205998,True,False,False,False,False,False,False,False,False,False
14241224,1365.5646838538496,False,False,False,False,True,False,False,False,False,False
14241225,2349.8772396757254,False,False,False,False,False,True,False,False,False,False
14241226,2149.3343204850844,False,False,False,False,False,True,False,False,False,False
14241246,48.72119634720001,True,False,False,False,False,False,False,False,False,False
14241247,47.6724336528,True,False,False,False,False,False,False,False,False,False
14241248,32.881290883701254,True,False,False,False,False,False,False,False,False,False
14241277,14.735550000001526,True,False,False,False,False,False,False,False,False,False
14241279,150.18777500001556,False,False,True,False,False,False,False,False,False,False
14241284,99.53878499999999,False,True,False,False,False,False,False,False,False,False
14241291,151.361215,False,False,True,False,False,False,False,False,False,False
14241292,101.03936,False,False,True,False,False,False,False,False,False,False
14241293,193.0,False,False,True,False,False,False,False,False,False,False
14241294,133.599425,False,False,True,False,False,False,False,False,False,False
14241296,66.39972,False,True,False,False,False,False,False,False,False,False
14241297,155.53966499999999,False,False,True,False,False,False,False,False,False,False
14241298,409.23351784804254,False,False,False,True,False,False,False,False,False,False
14241299,2.0024035200002084,True,False,False,False,False,False,False,False,False,False
14241307,1001.9846789947279,False,False,False,False,True,False,False,False,False,False
14241308,2294.84829351258,False,False,False,False,False,True,False,False,False,False
14241312,133.78565822648628,False,False,True,False,False,False,False,False,False,False
14241335,5.875420429999392,True,False,False,False,False,False,False,False,False,False
14241338,77.22069,False,True,False,False,False,False,False,False,False,False
14241345,41.40359186249948,True,False,False,False,False,False,False,False,False,False
14241349,262.97470976603705,False,False,False,True,False,False,False,False,False,False
14241351,317.8614872,False,False,False,True,False,False,False,False,False,False
14241353,42.09676291731329,True,False,False,False,False,False,False,False,False,False
14241355,33.161135844599634,True,False,False,False,False,False,False,False,False,False
14241359,50.39522035629899,False,True,False,False,False,False,False,False,False,False
14241360,767.038997810687,False,False,False,False,True,False,False,False,False,False
14241361,8.301416512160532,True,False,False,False,False,False,False,False,False,False
14241366,166.66309648515008,False,False,True,False,False,False,False,False,False,False
14241387,89.13902988503204,False,True,False,False,False,False,False,False,False,False
14241396,969.5352355,False,False,False,False,True,False,False,False,False,False
14241400,9.29428633776395,True,False,False,False,False,False,False,False,False,False
14241411,1496.7081097607447,False,False,False,False,True,False,False,False,False,False
14241412,448.329478551616,False,False,False,True,False,False,False,False,False,False
14241426,46.937200983008,True,False,False,False,False,False,False,False,False,False
14241445,139.06271618257034,False,False,True,False,False,False,False,False,False,False
14241450,2397.3390704999997,False,False,False,False,False,True,False,False,False,False
14241451,218.81645500000002,False,False,False,True,False,False,False,False,False,False
14241452,1414.010366987107,False,False,False,False,True,False,False,False,False,False
14241467,255.8968657710354,False,False,False,True,False,False,False,False,False,False
14241489,15.90868473490837,True,False,False,False,False,False,False,False,False,False
14241494,1524.838917545208,False,False,False,False,False,True,False,False,False,False
14241495,1400.0150517327,False,False,False,False,True,False,False,False,False,False
14241499,977.5291498997407,False,False,False,False,True,False,False,False,False,False
14241502,94.82362499999027,False,True,False,False,False,False,False,False,False,False
14241506,212.2399282318,False,False,False,True,False,False,False,False,False,False
14241508,40.42837499999586,True,False,False,False,False,False,False,False,False,False
14241512,745.9556631135525,False,False,False,False,True,False,False,False,False,False
14241513,769.3463587847876,False,False,False,False,True,False,False,False,False,False
14241514,1019.9315431566298,False,False,False,False,True,False,False,False,False,False
14241515,741.100793866916,False,False,False,False,True,False,False,False,False,False
14241516,741.1142508306218,False,False,False,False,True,False,False,False,False,False
14241517,1467.5835019872318,False,False,False,False,True,False,False,False,False,False
14241519,1369.105922524158,False,False,False,False,True,False,False,False,False,False
14241521,1643.1002667344812,False,False,False,False,False,True,False,False,False,False
14241523,1386.5635809020862,False,False,False,False,True,False,False,False,False,False
14241524,88.99727483337894,False,True,False,False,False,False,False,False,False,False
14241525,635.9417504094981,False,False,False,False,True,False,False,False,False,False
14241526,1283.2710773755011,False,False,False,False,True,False,False,False,False,False
14241527,668.9367339711658,False,False,False,False,True,False,False,False,False,False
14241528,1573.8492531579786,False,False,False,False,False,True,False,False,False,False
14241529,1367.110410939683,False,False,False,False,True,False,False,False,False,False
14241530,650.3998394480235,False,False,False,False,True,False,False,False,False,False
14241531,2145.24074896186,False,False,False,False,False,True,False,False,False,False
14241532,1573.820193795879,False,False,False,False,False,True,False,False,False,False
14241533,1283.237697337918,False,False,False,False,True,False,False,False,False,False
14241534,2186.171793761169,False,False,False,False,False,True,False,False,False,False
14241535,1258.651703603616,False,False,False,False,True,False,False,False,False,False
14241536,5.412120665923095,True,False,False,False,False,False,False,False,False,False
14241537,523.0524568364177,False,False,False,False,True,False,False,False,False,False
14241539,5.663775,True,False,False,False,False,False,False,False,False,False
14241540,418.90289995707855,False,False,False,True,False,False,False,False,False,False
14241541,1130.068327174001,False,False,False,False,True,False,False,False,False,False
14241542,1217.8199170865607,False,False,False,False,True,False,False,False,False,False
14241544,1069.7839057215097,False,False,False,False,True,False,False,False,False,False
14241545,240.8717782248726,False,False,False,True,False,False,False,False,False,False
14241547,1014.219561446312,False,False,False,False,True,False,False,False,False,False
14241548,1468.9221561239892,False,False,False,False,True,False,False,False,False,False
14241549,16.655232861740362,True,False,False,False,False,False,False,False,False,False
14241550,50035.100999999995,False,False,False,False,False,False,False,False,False,True
14241555,15701.514252578001,False,False,False,False,False,False,False,False,True,False
14241556,1510.8864,False,False,False,False,False,True,False,False,False,False
14241557,14664.404999999999,False,False,False,False,False,False,False,False,True,False
14241559,2442.7000000000003,False,False,False,False,False,True,False,False,False,False
14241560,1015.7492800001039,False,False,False,False,True,False,False,False,False,False
14241561,16769.62994,False,False,False,False,False,False,False,False,True,False
14241562,1270.5796999999998,False,False,False,False,True,False,False,False,False,False
14241563,14656.972817048001,False,False,False,False,False,False,False,False,True,False
14241567,5566.843436,False,False,False,False,False,False,False,True,False,False
14241568,787.7599442041,False,False,False,False,True,False,False,False,False,False
14241569,97.45,False,True,False,False,False,False,False,False,False,False
14241570,501.737045624083,False,False,False,False,True,False,False,False,False,False
14241571,523.1614673084999,False,False,False,False,True,False,False,False,False,False
14241572,13308.532648813001,False,False,False,False,False,False,False,False,True,False
14241573,58186.081379999996,False,False,False,False,False,False,False,False,False,True
14241574,487.0130224777,False,False,False,True,False,False,False,False,False,False
14241575,16723.78604,False,False,False,False,False,False,False,False,True,False
14241576,1257.8492731405568,False,False,False,False,True,False,False,False,False,False
14241577,67.18295977192726,False,True,False,False,False,False,False,False,False,False
14241580,73.87385651109601,False,True,False,False,False,False,False,False,False,False
14241581,1.000043222867,True,False,False,False,False,False,False,False,False,False
14241582,871.8847202445464,False,False,False,False,True,False,False,False,False,False
14241583,11905.177327385,False,False,False,False,False,False,False,False,True,False
14241596,98.8882618472,False,True,False,False,False,False,False,False,False,False
14241597,154.259101116,False,False,True,False,False,False,False,False,False,False
14241600,2.992062594322648,True,False,False,False,False,False,False,False,False,False
14241602,12257.441871142,False,False,False,False,False,False,False,False,True,False
14241603,10.300140982001057,True,False,False,False,False,False,False,False,False,False
14241604,5.684718672583199,True,False,False,False,False,False,False,False,False,False
14241607,600.6526684046243,False,False,False,False,True,False,False,False,False,False
14241609,911.2802549390045,False,False,False,False,True,False,False,False,False,False
14241610,1820.3463949284242,False,False,False,False,False,True,False,False,False,False
14241611,1270.3217262961232,False,False,False,False,True,False,False,False,False,False
14241612,14446.973398884002,False,False,False,False,False,False,False,False,True,False
14241613,123.6792531835,False,False,True,False,False,False,False,False,False,False
14241614,1.000671134,True,False,False,False,False,False,False,False,False,False
14241615,150.0101424585,False,False,True,False,False,False,False,False,False,False
14241616,2244.1568531039497,False,False,False,False,False,True,False,False,False,False
14241617,8145.84452425,False,False,False,False,False,False,False,True,False,False
14241621,493.36101390762417,False,False,False,True,False,False,False,False,False,False
14241622,100.92984999750001,False,False,True,False,False,False,False,False,False,False
14241623,407.78720136,False,False,False,True,False,False,False,False,False,False
14241626,165.9830255185556,False,False,True,False,False,False,False,False,False,False
14241628,97.21106,False,True,False,False,False,False,False,False,False,False
14241630,97.2004,False,True,False,False,False,False,False,False,False,False
14241632,1217.8919365425,False,False,False,False,True,False,False,False,False,False
14241633,12.6659356439044,True,False,False,False,False,False,False,False,False,False
14241636,393.86204078000003,False,False,False,True,False,False,False,False,False,False
14241640,405.6080995617041,False,False,False,True,False,False,False,False,False,False
14241641,3406.8609986160004,False,False,False,False,False,False,True,False,False,False
14241642,3.217429217616628,True,False,False,False,False,False,False,False,False,False
14241647,8.644248113880554,True,False,False,False,False,False,False,False,False,False
14241656,49.9507324725811,True,False,False,False,False,False,False,False,False,False
14241659,380.692310010935,False,False,False,True,False,False,False,False,False,False
14241660,26.335742848489197,True,False,False,False,False,False,False,False,False,False
14241663,1033.9359829401599,False,False,False,False,True,False,False,False,False,False
14241664,1033.9267419185098,False,False,False,False,True,False,False,False,False,False
14241665,14644.687455104999,False,False,False,False,False,False,False,False,True,False
14241670,51.987228506,False,True,False,False,False,False,False,False,False,False
14241671,45.126558838587286,True,False,False,False,False,False,False,False,False,False
14241673,5.356614933609797,True,False,False,False,False,False,False,False,False,False
14241675,1.9870076545185058,True,False,False,False,False,False,False,False,False,False
14241681,16526.299538518997,False,False,False,False,False,False,False,False,True,False
14241684,532.233571972725,False,False,False,False,True,False,False,False,False,False
14241685,998.7860095573682,False,False,False,False,True,False,False,False,False,False
14241686,23267.92483605212,False,False,False,False,False,False,False,False,False,True
14241688,1345.3080084062872,False,False,False,False,True,False,False,False,False,False
14241690,24727.60963771,False,False,False,False,False,False,False,False,False,True
14241691,957.09490085313,False,False,False,False,True,False,False,False,False,False
14241692,1648.154925406946,False,False,False,False,False,True,False,False,False,False
14241693,1011.067452477103,False,False,False,False,True,False,False,False,False,False
14241694,16016.093742344401,False,False,False,False,False,False,False,False,True,False
14241699,1.0798139000001101,True,False,False,False,False,False,False,False,False,False
14241700,1.0798139000001101,True,False,False,False,False,False,False,False,False,False
14241701,1.0798139000001101,True,False,False,False,False,False,False,False,False,False
14241702,1.0798139000001101,True,False,False,False,False,False,False,False,False,False
14241703,1.0798139000001101,True,False,False,False,False,False,False,False,False,False
14241704,1.07989419615132,True,False,False,False,False,False,False,False,False,False
14241705,1.0799947841188,True,False,False,False,False,False,False,False,False,False
14241706,1.0799908641088598,True,False,False,False,False,False,False,False,False,False
14241709,1.07999160711728,True,False,False,False,False,False,False,False,False,False
14241734,98.5853,False,True,False,False,False,False,False,False,False,False
14241749,14800.125,False,False,False,False,False,False,False,False,True,False
14241750,920.4581854720001,False,False,False,False,True,False,False,False,False,False
14241752,1016.378250000103,False,False,False,False,True,False,False,False,False,False
14241753,1079.530863225,False,False,False,False,True,False,False,False,False,False
14241757,14805.509274201338,False,False,False,False,False,False,False,False,True,False
14241759,8197.979483005,False,False,False,False,False,False,False,True,False,False
14241760,14791.635986108999,False,False,False,False,False,False,False,False,True,False
14241761,6.902762999999999,True,False,False,False,False,False,False,False,False,False
14241762,14791.634999999998,False,False,False,False,False,False,False,False,True,False
14241763,1.0849663,True,False,False,False,False,False,False,False,False,False
14241764,1.0849663,True,False,False,False,False,False,False,False,False,False
14241765,1.0846818317968598,True,False,False,False,False,False,False,False,False,False
14241766,1.08473363741842,True,False,False,False,False,False,False,False,False,False
14241767,1.08477048038777,True,False,False,False,False,False,False,False,False,False
14241768,1.0847962294726698,True,False,False,False,False,False,False,False,False,False
14241771,1.0848003287983399,True,False,False,False,False,False,False,False,False,False
14241772,1.08490652776055,True,False,False,False,False,False,False,False,False,False
14241773,1.08495592491,True,False,False,False,False,False,False,False,False,False
14241774,1.08506424595778,True,False,False,False,False,False,False,False,False,False
14241775,98.21535014999999,False,True,False,False,False,False,False,False,False,False
14241776,1.0849651999999999,True,False,False,False,False,False,False,False,False,False
14241777,10.8496850000011,True,False,False,False,False,False,False,False,False,False
14241778,1005.0753650001018,False,False,False,False,True,False,False,False,False,False
14241779,13789.940757985001,False,False,False,False,False,False,False,False,True,False
14241780,1.0850499000001101,True,False,False,False,False,False,False,False,False,False
14241781,1.0851323995556001,True,False,False,False,False,False,False,False,False,False
14241782,1.08516452826463,True,False,False,False,False,False,False,False,False,False
14241783,1.08523047666704,True,False,False,False,False,False,False,False,False,False
14241784,1.08523047666715,True,False,False,False,False,False,False,False,False,False
14241785,10.8522366148636,True,False,False,False,False,False,False,False,False,False
14241787,108.52403229094901,False,False,True,False,False,False,False,False,False,False
14241815,1.09544400291018,True,False,False,False,False,False,False,False,False,False
14241816,632.376942943102,False,False,False,False,True,False,False,False,False,False
14241817,2153.952986948923,False,False,False,False,False,True,False,False,False,False
14241818,2199.756573077788,False,False,False,False,False,True,False,False,False,False
14241819,1484.760792292029,False,False,False,False,True,False,False,False,False,False
14241820,2740.478781697933,False,False,False,False,False,True,False,False,False,False
14241821,856.398898166476,False,False,False,False,True,False,False,False,False,False
14241822,548.7400364145042,False,False,False,False,True,False,False,False,False,False
14241823,632.388701226037,False,False,False,False,True,False,False,False,False,False
14241824,1876.412623319292,False,False,False,False,False,True,False,False,False,False
14241825,1.09546762545374,True,False,False,False,False,False,False,False,False,False
14241826,1.0955555566571,True,False,False,False,False,False,False,False,False,False
14241827,1.0954826905,True,False,False,False,False,False,False,False,False,False
14241831,50340.531966,False,False,False,False,False,False,False,False,False,True
14241838,1008.293268545669,False,False,False,False,True,False,False,False,False,False
14241839,592.9962391248192,False,False,False,False,True,False,False,False,False,False
14241840,1977.6249866547398,False,False,False,False,False,True,False,False,False,False
14241841,1423.509554472686,False,False,False,False,True,False,False,False,False,False
14241842,1469.4070004970113,False,False,False,False,True,False,False,False,False,False
14241843,1198.8697500456533,False,False,False,False,True,False,False,False,False,False
14241844,398.3025279433664,False,False,False,True,False,False,False,False,False,False
14241852,556.7960030717963,False,False,False,False,True,False,False,False,False,False
14241856,273.1362017958886,False,False,False,True,False,False,False,False,False,False
14241859,50338.9655949656,False,False,False,False,False,False,False,False,False,True
14241860,1135.517352,False,False,False,False,True,False,False,False,False,False
14241865,561.3317545244445,False,False,False,False,True,False,False,False,False,False
14241866,63.716587084254776,False,True,False,False,False,False,False,False,False,False
14241867,833.1719400890264,False,False,False,False,True,False,False,False,False,False
14241868,1007.499240000101,False,False,False,False,True,False,False,False,False,False
14241869,288.68743569599997,False,False,False,True,False,False,False,False,False,False
14241870,48.15048348,True,False,False,False,False,False,False,False,False,False
14241871,10.988636405550151,True,False,False,False,False,False,False,False,False,False
14241873,1467.5988966750426,False,False,False,False,True,False,False,False,False,False
14241874,59595.11796,False,False,False,False,False,False,False,False,False,True
14241875,514.8795080409864,False,False,False,False,True,False,False,False,False,False
14241876,17130.47466,False,False,False,False,False,False,False,False,True,False
14241877,1273.7323461407934,False,False,False,False,True,False,False,False,False,False
14241878,1038.2428272408445,False,False,False,False,True,False,False,False,False,False
14241879,2225.5080036799677,False,False,False,False,False,True,False,False,False,False
14241880,2396.382191672497,False,False,False,False,False,True,False,False,False,False
14241881,1061.0785326260605,False,False,False,False,True,False,False,False,False,False
14241882,2371.524719856038,False,False,False,False,False,True,False,False,False,False
14241883,1826.0704842041987,False,False,False,False,False,True,False,False,False,False
14241884,41589.76030770673,False,False,False,False,False,False,False,False,False,True
14241886,1006.7548700001009,False,False,False,False,True,False,False,False,False,False
14241887,20.048376931,True,False,False,False,False,False,False,False,False,False
14241888,504.43472716709596,False,False,False,False,True,False,False,False,False,False
14241889,160.805489125,False,False,True,False,False,False,False,False,False,False
14241890,140.875245792,False,False,True,False,False,False,False,False,False,False
14241891,10.9736150734474,True,False,False,False,False,False,False,False,False,False
14241892,9.995003133251585,True,False,False,False,False,False,False,False,False,False
14241893,479.92402979999997,False,False,False,True,False,False,False,False,False,False
14241894,9.67432410000097,True,False,False,False,False,False,False,False,False,False
14241907,127.92682472605554,False,False,True,False,False,False,False,False,False,False
14241922,977.6498759347389,False,False,False,False,True,False,False,False,False,False
14241926,558.681745133008,False,False,False,False,True,False,False,False,False,False
14241927,1200.834478091552,False,False,False,False,True,False,False,False,False,False
14241928,499.9991509056,False,False,False,True,False,False,False,False,False,False
14241929,690.816746149,False,False,False,False,True,False,False,False,False,False
14241931,151.0667900800653,False,False,True,False,False,False,False,False,False,False
14241933,92.08335788486752,False,True,False,False,False,False,False,False,False,False
14241935,994.2774446031497,False,False,False,False,True,False,False,False,False,False
14241936,1005.506510000101,False,False,False,False,True,False,False,False,False,False
