tid,volume,50,100,200,500,1500,3000,5000,10000,20000,0
14228905,0.9991041659445551,True,False,False,False,False,False,False,False,False,False
14228906,1.4996799212180054,True,False,False,False,False,False,False,False,False,False
14228907,921.2602067999098,False,False,False,False,True,False,False,False,False,False
14228908,1578.7390494543122,False,False,False,False,False,True,False,False,False,False
14228917,99.99947651189021,False,True,False,False,False,False,False,False,False,False
14228923,9.229526959099097,True,False,False,False,False,False,False,False,False,False
14228928,7.95902440989922,True,False,False,False,False,False,False,False,False,False
14228933,99.9991455854804,False,True,False,False,False,False,False,False,False,False
14228934,9.998995677597058,True,False,False,False,False,False,False,False,False,False
14228936,3.6195874805985806,True,False,False,False,False,False,False,False,False,False
14228938,122.27290654391095,False,False,True,False,False,False,False,False,False,False
14228939,49.999921151922514,True,False,False,False,False,False,False,False,False,False
14228940,20.7290116873362,True,False,False,False,False,False,False,False,False,False
14228949,24.9991210523201,True,False,False,False,False,False,False,False,False,False
14228951,499.9995329522695,False,False,False,True,False,False,False,False,False,False
14228953,4.99932972674258,True,False,False,False,False,False,False,False,False,False
14228956,0.9994135946489999,True,False,False,False,False,False,False,False,False,False
14228957,6.619958352704058,True,False,False,False,False,False,False,False,False,False
14228958,1.0992094184975085,True,False,False,False,False,False,False,False,False,False
14228959,19.999559656207744,True,False,False,False,False,False,False,False,False,False
14228960,0.9993188229670782,True,False,False,False,False,False,False,False,False,False
14228962,0.9993236066117743,True,False,False,False,False,False,False,False,False,False
14228965,0.9991334252325663,True,False,False,False,False,False,False,False,False,False
14228966,0.9991334252325663,True,False,False,False,False,False,False,False,False,False
14228967,8.769247590538775,True,False,False,False,False,False,False,False,False,False
14228969,83.8094607541284,False,True,False,False,False,False,False,False,False,False
14228975,50.0063584625605,False,True,False,False,False,False,False,False,False,False
14228977,749.9992625815277,False,False,False,False,True,False,False,False,False,False
14228982,535.026062313124,False,False,False,False,True,False,False,False,False,False
14228983,714.73136477799,False,False,False,False,True,False,False,False,False,False
14228984,250.2417454360699,False,False,False,True,False,False,False,False,False,False
14228988,16.309745693767,True,False,False,False,False,False,False,False,False,False
14228993,139.40907612901532,False,False,True,False,False,False,False,False,False,False
14228994,636.3699101220747,False,False,False,False,True,False,False,False,False,False
14228995,1.4997633263299,True,False,False,False,False,False,False,False,False,False
14228996,249.99946977367506,False,False,False,True,False,False,False,False,False,False
14228999,1.999521115727804,True,False,False,False,False,False,False,False,False,False
14229005,429.99946883724715,False,False,False,True,False,False,False,False,False,False
14229015,13.894896451951485,True,False,False,False,False,False,False,False,False,False
14229019,263.999606472367,False,False,False,True,False,False,False,False,False,False
14229021,96.03954985983015,False,True,False,False,False,False,False,False,False,False
14229023,9.99903252550802,True,False,False,False,False,False,False,False,False,False
14229025,103.59932862483971,False,False,True,False,False,False,False,False,False,False
14229028,3.999388282095008,True,False,False,False,False,False,False,False,False,False
14229029,783.9508768629231,False,False,False,False,True,False,False,False,False,False
14229030,1101.6790404294206,False,False,False,False,True,False,False,False,False,False
14229031,1068.4931179718783,False,False,False,False,True,False,False,False,False,False
14229032,745.8769042577393,False,False,False,False,True,False,False,False,False,False
14229035,7.999963409624803,True,False,False,False,False,False,False,False,False,False
14229037,14.209468605000001,True,False,False,False,False,False,False,False,False,False
14229039,99.99973689202889,False,True,False,False,False,False,False,False,False,False
14229041,49.99948479718707,True,False,False,False,False,False,False,False,False,False
14229042,49.99960416931568,True,False,False,False,False,False,False,False,False,False
14229046,58.56368265278171,False,True,False,False,False,False,False,False,False,False
14229051,47.99901708806001,True,False,False,False,False,False,False,False,False,False
14229053,19.876228280137298,True,False,False,False,False,False,False,False,False,False
14229054,387.92608987401684,False,False,False,True,False,False,False,False,False,False
14229055,1042.6597054196682,False,False,False,False,True,False,False,False,False,False
14229061,6.999819200000001,True,False,False,False,False,False,False,False,False,False
14229064,10.5099137682,True,False,False,False,False,False,False,False,False,False
14229065,33.744180799999995,True,False,False,False,False,False,False,False,False,False
14229066,512.9624536487166,False,False,False,False,True,False,False,False,False,False
14229067,453.2930640343898,False,False,False,True,False,False,False,False,False,False
14229068,2.249241550720326,True,False,False,False,False,False,False,False,False,False
14229071,0.999053209504504,True,False,False,False,False,False,False,False,False,False
14229072,125.02926703821845,False,False,True,False,False,False,False,False,False,False
14229077,0.9998772869664764,True,False,False,False,False,False,False,False,False,False
14229099,749.9995087104517,False,False,False,False,True,False,False,False,False,False
14229101,4.99932692632058,True,False,False,False,False,False,False,False,False,False
14229102,4.998984746082331,True,False,False,False,False,False,False,False,False,False
14229107,249.99972512274627,False,False,False,True,False,False,False,False,False,False
14229108,49.99918693124591,True,False,False,False,False,False,False,False,False,False
14229109,48.099047041359306,True,False,False,False,False,False,False,False,False,False
14229111,1.9996709668738901,True,False,False,False,False,False,False,False,False,False
14229121,1.1897688336,True,False,False,False,False,False,False,False,False,False
14229122,2.6494766577,True,False,False,False,False,False,False,False,False,False
14229123,522.3495778613623,False,False,False,False,True,False,False,False,False,False
14229142,350.9998584197756,False,False,False,True,False,False,False,False,False,False
14229143,199.9998020193782,False,False,True,False,False,False,False,False,False,False
14229144,11.949268051089955,True,False,False,False,False,False,False,False,False,False
14229146,199.99928852478428,False,False,True,False,False,False,False,False,False,False
14229153,19.999301788613693,True,False,False,False,False,False,False,False,False,False
14229154,210.00198897806288,False,False,False,True,False,False,False,False,False,False
14229156,2.9990887063920004,True,False,False,False,False,False,False,False,False,False
14229157,310.4296289521936,False,False,False,True,False,False,False,False,False,False
14229159,22.939475621400003,True,False,False,False,False,False,False,False,False,False
14229165,15.9992370922602,True,False,False,False,False,False,False,False,False,False
14229166,111.99975526882041,False,False,True,False,False,False,False,False,False,False
14229167,146.4054017868,False,False,True,False,False,False,False,False,False,False
14229183,134.99953521878783,False,False,True,False,False,False,False,False,False,False
14229184,758.839831139796,False,False,False,False,True,False,False,False,False,False
14229185,1803.3025546006745,False,False,False,False,False,True,False,False,False,False
14229186,1550.355503132552,False,False,False,False,False,True,False,False,False,False
14229187,1518.7553199262522,False,False,False,False,False,True,False,False,False,False
14229188,4368.66,False,False,False,False,False,False,True,False,False,False
14229189,1186.76898,False,False,False,False,True,False,False,False,False,False
14229191,803.4866399212268,False,False,False,False,True,False,False,False,False,False
14229192,4196.55336,False,False,False,False,False,False,True,False,False,False
14229193,376.61766,False,False,False,True,False,False,False,False,False,False
14229194,2.2528920320702017,True,False,False,False,False,False,False,False,False,False
14229199,10.2756851922534,True,False,False,False,False,False,False,False,False,False
14229200,2.2938350948974655,True,False,False,False,False,False,False,False,False,False
14229201,829.0233548709749,False,False,False,False,True,False,False,False,False,False
14229202,120.97600067377633,False,False,True,False,False,False,False,False,False,False
14229205,65.80979836287274,False,True,False,False,False,False,False,False,False,False
14229208,249.99975761107552,False,False,False,True,False,False,False,False,False,False
14229210,1.4344684504446596,True,False,False,False,False,False,False,False,False,False
14229212,50.00978712158662,False,True,False,False,False,False,False,False,False,False
14229215,9.99917508073582,True,False,False,False,False,False,False,False,False,False
14229219,12.809238210465,True,False,False,False,False,False,False,False,False,False
14229223,200.43899806971038,False,False,False,True,False,False,False,False,False,False
14229224,11.999996417837625,True,False,False,False,False,False,False,False,False,False
14229227,49.999833699927656,True,False,False,False,False,False,False,False,False,False
14229228,15.15956242476144,True,False,False,False,False,False,False,False,False,False
14229229,939.6763448879079,False,False,False,False,True,False,False,False,False,False
14229230,60.92677570533543,False,True,False,False,False,False,False,False,False,False
14229233,19.999114337097485,True,False,False,False,False,False,False,False,False,False
14229234,149.99952976038747,False,False,True,False,False,False,False,False,False,False
14229235,24.999291518492303,True,False,False,False,False,False,False,False,False,False
14229236,60.606525360177464,False,True,False,False,False,False,False,False,False,False
14229242,299.99989796432885,False,False,False,True,False,False,False,False,False,False
14229244,99.99949583571022,False,True,False,False,False,False,False,False,False,False
14229245,1.959994079347776,True,False,False,False,False,False,False,False,False,False
14229246,9.999912247525264,True,False,False,False,False,False,False,False,False,False
14229247,2.689405069358656,True,False,False,False,False,False,False,False,False,False
14229248,499.9993472210128,False,False,False,True,False,False,False,False,False,False
14229251,1.4093402561255521,True,False,False,False,False,False,False,False,False,False
14229252,1356.1868955648451,False,False,False,False,True,False,False,False,False,False
14229253,684.7288039566084,False,False,False,False,True,False,False,False,False,False
14229254,1103.104751326956,False,False,False,False,True,False,False,False,False,False
14229255,707.8255487681994,False,False,False,False,True,False,False,False,False,False
14229256,1129.5286945544024,False,False,False,False,True,False,False,False,False,False
14229257,18.63464372512919,True,False,False,False,False,False,False,False,False,False
14229259,657.0090213706209,False,False,False,False,True,False,False,False,False,False
14229260,1342.6299363504354,False,False,False,False,True,False,False,False,False,False
14229261,1307.490849813905,False,False,False,False,True,False,False,False,False,False
14229262,4.999541455791785,True,False,False,False,False,False,False,False,False,False
14229264,1.999229311707488,True,False,False,False,False,False,False,False,False,False
14229270,449.999550451864,False,False,False,True,False,False,False,False,False,False
14229271,3.749623891764502,True,False,False,False,False,False,False,False,False,False
14229272,107.44079737115544,False,False,True,False,False,False,False,False,False,False
14229282,5.213994514603988,True,False,False,False,False,False,False,False,False,False
14229285,658.5034809678098,False,False,False,False,True,False,False,False,False,False
14229286,41.525581394798714,True,False,False,False,False,False,False,False,False,False
14229288,2.809163324991733,True,False,False,False,False,False,False,False,False,False
14229289,1141.813850717456,False,False,False,False,True,False,False,False,False,False
14229290,267.8392221990313,False,False,False,True,False,False,False,False,False,False
14229294,9.999319971328195,True,False,False,False,False,False,False,False,False,False
14229296,18.549231130294803,True,False,False,False,False,False,False,False,False,False
14229298,599.999045635352,False,False,False,False,True,False,False,False,False,False
14229299,299.9991533100366,False,False,False,True,False,False,False,False,False,False
14229300,506.40451336255416,False,False,False,False,True,False,False,False,False,False
14229301,99.99954902267201,False,True,False,False,False,False,False,False,False,False
14229302,99.99954901288821,False,True,False,False,False,False,False,False,False,False
14229303,6.0246032020176,True,False,False,False,False,False,False,False,False,False
14229304,121.22931791540401,False,False,True,False,False,False,False,False,False,False
14229306,2.9092773482485175,True,False,False,False,False,False,False,False,False,False
14229308,43.9893253117058,True,False,False,False,False,False,False,False,False,False
14229309,8.4397957323914,True,False,False,False,False,False,False,False,False,False
14229312,649.9994198732646,False,False,False,False,True,False,False,False,False,False
14229313,999.9997917551029,False,False,False,False,True,False,False,False,False,False
14229314,1.4391871611981717,True,False,False,False,False,False,False,False,False,False
14229315,56.249761582547485,False,True,False,False,False,False,False,False,False,False
14229326,10.538985095874969,True,False,False,False,False,False,False,False,False,False
14229327,418.02562378463415,False,False,False,True,False,False,False,False,False,False
14229328,10.222100000000001,True,False,False,False,False,False,False,False,False,False
14229329,1022.377,False,False,False,False,True,False,False,False,False,False
14229330,58.245923479999995,False,True,False,False,False,False,False,False,False,False
14229331,28.559091000000002,True,False,False,False,False,False,False,False,False,False
14229332,267.9744479535,False,False,False,True,False,False,False,False,False,False
14229333,664.6286689731288,False,False,False,False,True,False,False,False,False,False
14229334,1647.224272331207,False,False,False,False,False,True,False,False,False,False
14229335,882.7428622887245,False,False,False,False,True,False,False,False,False,False
14229336,786.2798426983286,False,False,False,False,True,False,False,False,False,False
14229337,0.9997213794130043,True,False,False,False,False,False,False,False,False,False
14229340,99.99969224122451,False,True,False,False,False,False,False,False,False,False
14229341,142.0496111804656,False,False,True,False,False,False,False,False,False,False
14229342,99.99994094964995,False,True,False,False,False,False,False,False,False,False
14229343,727.138228795147,False,False,False,False,True,False,False,False,False,False
14229344,1072.8617324368317,False,False,False,False,True,False,False,False,False,False
14229345,29.351455094836037,True,False,False,False,False,False,False,False,False,False
14229355,3.609118930795218,True,False,False,False,False,False,False,False,False,False
14229356,713.7953438851899,False,False,False,False,True,False,False,False,False,False
14229357,316.2041993877313,False,False,False,True,False,False,False,False,False,False
14229362,1070.605890046455,False,False,False,False,True,False,False,False,False,False
14229363,997.3937807865475,False,False,False,False,True,False,False,False,False,False
14229371,74.999597999326,False,True,False,False,False,False,False,False,False,False
14229380,754.282262709472,False,False,False,False,True,False,False,False,False,False
14229381,245.71764008118473,False,False,False,True,False,False,False,False,False,False
14229387,39.209239865322175,True,False,False,False,False,False,False,False,False,False
14229388,28.86901891825632,True,False,False,False,False,False,False,False,False,False
14229392,19.0597541445088,True,False,False,False,False,False,False,False,False,False
14229393,10.69932581280645,True,False,False,False,False,False,False,False,False,False
14229394,2.12690247,True,False,False,False,False,False,False,False,False,False
14229395,0.9997581268879615,True,False,False,False,False,False,False,False,False,False
14229396,199.999476343042,False,False,True,False,False,False,False,False,False,False
14229398,498.99976835690904,False,False,False,True,False,False,False,False,False,False
14229399,2.5490632783948084,True,False,False,False,False,False,False,False,False,False
14229401,1.459083586408,True,False,False,False,False,False,False,False,False,False
14229406,3.229692937751456,True,False,False,False,False,False,False,False,False,False
14229407,1.3596181250383663,True,False,False,False,False,False,False,False,False,False
14229408,1.059015993868664,True,False,False,False,False,False,False,False,False,False
14229409,54.849884144132005,False,True,False,False,False,False,False,False,False,False
14229410,199.9990631308528,False,False,True,False,False,False,False,False,False,False
14229428,19.998988124993534,True,False,False,False,False,False,False,False,False,False
14229430,199.9992512173523,False,False,True,False,False,False,False,False,False,False
14229431,87.499020539264,False,True,False,False,False,False,False,False,False,False
14229432,752.9928517527601,False,False,False,False,True,False,False,False,False,False
14229433,247.00709432262389,False,False,False,True,False,False,False,False,False,False
14229434,5.799687681900001,True,False,False,False,False,False,False,False,False,False
14229439,278.0003038840957,False,False,False,True,False,False,False,False,False,False
14229442,0.9998349543759999,True,False,False,False,False,False,False,False,False,False
14229445,0.9992223426176992,True,False,False,False,False,False,False,False,False,False
14229447,5.88959867432552,True,False,False,False,False,False,False,False,False,False
14229448,27.899218364176598,True,False,False,False,False,False,False,False,False,False
14229451,499.9995038907278,False,False,False,True,False,False,False,False,False,False
14229452,289.99995583,False,False,False,True,False,False,False,False,False,False
14229454,99.9994948701456,False,True,False,False,False,False,False,False,False,False
14229456,1.3699394999999999,True,False,False,False,False,False,False,False,False,False
14229457,20.5490925,True,False,False,False,False,False,False,False,False,False
14229458,1.899649437379013,True,False,False,False,False,False,False,False,False,False
14229459,0.99954845,True,False,False,False,False,False,False,False,False,False
14229460,377.66390659,False,False,False,True,False,False,False,False,False,False
14229461,1068.9782229950251,False,False,False,False,True,False,False,False,False,False
14229462,73.35735795991819,False,True,False,False,False,False,False,False,False,False
14229463,249.99903307317587,False,False,False,True,False,False,False,False,False,False
14229464,0.9996197776521017,True,False,False,False,False,False,False,False,False,False
14229466,156.99978509222066,False,False,True,False,False,False,False,False,False,False
14229467,5.3491775306589755,True,False,False,False,False,False,False,False,False,False
14229468,149.99972646513422,False,False,True,False,False,False,False,False,False,False
14229470,60.59979510342885,False,True,False,False,False,False,False,False,False,False
14229471,1.9694200410499474,True,False,False,False,False,False,False,False,False,False
14229473,119.99916626971819,False,False,True,False,False,False,False,False,False,False
14229476,894.983236839912,False,False,False,False,True,False,False,False,False,False
14229477,957.2242358301945,False,False,False,False,True,False,False,False,False,False
14229478,737.34414407479,False,False,False,False,True,False,False,False,False,False
14229479,1443.166142004576,False,False,False,False,True,False,False,False,False,False
14229480,1505.2063313634442,False,False,False,False,False,True,False,False,False,False
14229481,5085.2248850000005,False,False,False,False,False,False,False,True,False,False
14229482,1697.0683534546927,False,False,False,False,False,True,False,False,False,False
14229483,1753.0998503242724,False,False,False,False,False,True,False,False,False,False
14229484,1809.157477330402,False,False,False,False,False,True,False,False,False,False
14229485,9117.5259546,False,False,False,False,False,False,False,True,False,False
14229486,1.939411074979112,True,False,False,False,False,False,False,False,False,False
14229487,244.0199505794365,False,False,False,True,False,False,False,False,False,False
14229492,10.329345612237386,True,False,False,False,False,False,False,False,False,False
14229496,499.99919666628,False,False,False,True,False,False,False,False,False,False
14229497,1028.3465265778989,False,False,False,False,True,False,False,False,False,False
14229498,589.9827655953545,False,False,False,False,True,False,False,False,False,False
14229499,80.27921428202647,False,True,False,False,False,False,False,False,False,False
14229500,9.9998515255101,True,False,False,False,False,False,False,False,False,False
14229502,499.99992401104186,False,False,False,True,False,False,False,False,False,False
14229503,199.99921253044639,False,False,True,False,False,False,False,False,False,False
14229504,8.032919320001582,True,False,False,False,False,False,False,False,False,False
14229513,140.88923891005973,False,False,True,False,False,False,False,False,False,False
14229514,0.9996154799039416,True,False,False,False,False,False,False,False,False,False
14229516,49.999763905707,True,False,False,False,False,False,False,False,False,False
14229519,2.5594088981289476,True,False,False,False,False,False,False,False,False,False
14229521,100.00998981726414,False,False,True,False,False,False,False,False,False,False
14229523,18.839079296257644,True,False,False,False,False,False,False,False,False,False
14229524,1.7890275679667236,True,False,False,False,False,False,False,False,False,False
14229530,149.99988451497967,False,False,True,False,False,False,False,False,False,False
14229532,50.00013620302927,False,True,False,False,False,False,False,False,False,False
14229533,2.1296884439828903,True,False,False,False,False,False,False,False,False,False
14229534,99.99998252969134,False,True,False,False,False,False,False,False,False,False
14229555,842.449916916917,False,False,False,False,True,False,False,False,False,False
14229556,1157.5495308416557,False,False,False,False,True,False,False,False,False,False
14229557,199.99908301995922,False,False,True,False,False,False,False,False,False,False
14229558,99.99903343788455,False,True,False,False,False,False,False,False,False,False
14229559,10.25131428119899,True,False,False,False,False,False,False,False,False,False
14229560,24.998997101094538,True,False,False,False,False,False,False,False,False,False
14229561,429.46713829526476,False,False,False,True,False,False,False,False,False,False
14229562,751.086390807926,False,False,False,False,True,False,False,False,False,False
14229563,1796.1306280413,False,False,False,False,False,True,False,False,False,False
14229564,709.1175526929278,False,False,False,False,True,False,False,False,False,False
14229565,939.1974195593001,False,False,False,False,True,False,False,False,False,False
14229567,50.00814388034714,False,True,False,False,False,False,False,False,False,False
14229568,0.9997439015998032,True,False,False,False,False,False,False,False,False,False
14229570,293.6402270983422,False,False,False,True,False,False,False,False,False,False
14229571,858.702795482,False,False,False,False,True,False,False,False,False,False
14229572,815.4405037401001,False,False,False,False,True,False,False,False,False,False
14229573,735.2654976349539,False,False,False,False,True,False,False,False,False,False
14229574,144.95077481219138,False,False,True,False,False,False,False,False,False,False
14229577,578.740216979943,False,False,False,False,True,False,False,False,False,False
14229578,689.4171199855352,False,False,False,False,True,False,False,False,False,False
14229579,531.8423919321801,False,False,False,False,True,False,False,False,False,False
14229581,421.20891724825765,False,False,False,True,False,False,False,False,False,False
14229582,1606.9810468188048,False,False,False,False,False,True,False,False,False,False
14229583,19.71998953942821,True,False,False,False,False,False,False,False,False,False
14229585,63.61958373031097,False,True,False,False,False,False,False,False,False,False
14229587,3.589200332459646,True,False,False,False,False,False,False,False,False,False
14229591,149.9992715749462,False,False,True,False,False,False,False,False,False,False
14229595,112.49968161718891,False,False,True,False,False,False,False,False,False,False
14229599,11.999632488174514,True,False,False,False,False,False,False,False,False,False
14229600,9.379046405089817,True,False,False,False,False,False,False,False,False,False
14229603,49.999633988696914,True,False,False,False,False,False,False,False,False,False
14229605,249.99971289920038,False,False,False,True,False,False,False,False,False,False
14229608,49.99970282475766,True,False,False,False,False,False,False,False,False,False
14229609,1.1098195237834905,True,False,False,False,False,False,False,False,False,False
14229610,31.99911995909675,True,False,False,False,False,False,False,False,False,False
14229612,1.7590740887590266,True,False,False,False,False,False,False,False,False,False
14229614,9.999534187456213,True,False,False,False,False,False,False,False,False,False
14229615,1.359376667061866,True,False,False,False,False,False,False,False,False,False
14229616,199.99979405773124,False,False,True,False,False,False,False,False,False,False
14229617,34.999883022712694,True,False,False,False,False,False,False,False,False,False
14229620,3.7909912201242997,True,False,False,False,False,False,False,False,False,False
14229625,14.999742554528591,True,False,False,False,False,False,False,False,False,False
14229627,24.999127140583,True,False,False,False,False,False,False,False,False,False
14229629,1342.6450335966483,False,False,False,False,True,False,False,False,False,False
14229630,3100.056007016351,False,False,False,False,False,False,True,False,False,False
14229631,1431.8879325966352,False,False,False,False,True,False,False,False,False,False
14229632,1682.3683629482834,False,False,False,False,False,True,False,False,False,False
14229633,1700.6403429683928,False,False,False,False,False,True,False,False,False,False
14229634,2337.5003846312925,False,False,False,False,False,True,False,False,False,False
14229635,2361.8390672757673,False,False,False,False,False,True,False,False,False,False
14229636,693.6458017071095,False,False,False,False,True,False,False,False,False,False
14229637,2973.351415993988,False,False,False,False,False,True,False,False,False,False
14229638,1611.4109400793104,False,False,False,False,False,True,False,False,False,False
14229639,2846.595254069449,False,False,False,False,False,True,False,False,False,False
14229640,1700.6591053770435,False,False,False,False,False,True,False,False,False,False
14229641,2312.182953563712,False,False,False,False,False,True,False,False,False,False
14229642,3905.2273655153467,False,False,False,False,False,False,True,False,False,False
14229643,4.999940678066599,True,False,False,False,False,False,False,False,False,False
14229644,1.4993303381207899,True,False,False,False,False,False,False,False,False,False
14229659,1.2090738916369113,True,False,False,False,False,False,False,False,False,False
14229660,499.99907462728595,False,False,False,True,False,False,False,False,False,False
14229664,2.39038434780541,True,False,False,False,False,False,False,False,False,False
14229665,9.379379896290127,True,False,False,False,False,False,False,False,False,False
14229666,99.999084448285,False,True,False,False,False,False,False,False,False,False
14229667,74.999837378876,False,True,False,False,False,False,False,False,False,False
14229670,578.6826012585208,False,False,False,False,True,False,False,False,False,False
14229671,33.77647565082972,True,False,False,False,False,False,False,False,False,False
14229672,5.629312640062238,True,False,False,False,False,False,False,False,False,False
14229674,39.569461134271485,True,False,False,False,False,False,False,False,False,False
14229675,28.719415247019757,True,False,False,False,False,False,False,False,False,False
14229676,7.1693865886799095,True,False,False,False,False,False,False,False,False,False
14229679,0.9993095407496787,True,False,False,False,False,False,False,False,False,False
14229680,249.99908873135823,False,False,False,True,False,False,False,False,False,False
14229681,0.9992223464660869,True,False,False,False,False,False,False,False,False,False
14229682,10.000223468307532,True,False,False,False,False,False,False,False,False,False
14229683,993.2650008552085,False,False,False,False,True,False,False,False,False,False
14229684,34.03430607913354,True,False,False,False,False,False,False,False,False,False
14229686,4.499344468287396,True,False,False,False,False,False,False,False,False,False
14229687,18.50979461355854,True,False,False,False,False,False,False,False,False,False
14229688,585.7105380072433,False,False,False,False,True,False,False,False,False,False
14229689,14.289299138142054,True,False,False,False,False,False,False,False,False,False
14229692,4.419850675814676,True,False,False,False,False,False,False,False,False,False
14229694,26.015629283059926,True,False,False,False,False,False,False,False,False,False
14229695,556.3942144107606,False,False,False,False,True,False,False,False,False,False
14229696,1137.1524227709624,False,False,False,False,True,False,False,False,False,False
14229697,1936.818589351,False,False,False,False,False,True,False,False,False,False
14229698,1335.8164290330499,False,False,False,False,True,False,False,False,False,False
14229699,1125.005949109476,False,False,False,False,True,False,False,False,False,False
14229700,1059.211762868048,False,False,False,False,True,False,False,False,False,False
14229701,82.44949309259822,False,True,False,False,False,False,False,False,False,False
14229702,199.99939397453198,False,False,True,False,False,False,False,False,False,False
14229704,517.7990382784793,False,False,False,False,True,False,False,False,False,False
14229705,132.2001957842452,False,False,True,False,False,False,False,False,False,False
14229706,501.68923452160135,False,False,False,False,True,False,False,False,False,False
14229712,504.4740000000996,False,False,False,False,True,False,False,False,False,False
14229713,4495.525846437835,False,False,False,False,False,False,True,False,False,False
14229720,489.2623881887763,False,False,False,True,False,False,False,False,False,False
14229721,218.72392100000002,False,False,False,True,False,False,False,False,False,False
14229722,3505.3639270000003,False,False,False,False,False,False,True,False,False,False
14229724,49.999901711014815,True,False,False,False,False,False,False,False,False,False
14229725,7.499569455805193,True,False,False,False,False,False,False,False,False,False
14229727,9.85995139653419,True,False,False,False,False,False,False,False,False,False
14229729,99.99990415882237,False,True,False,False,False,False,False,False,False,False
14229730,49.58968600167292,True,False,False,False,False,False,False,False,False,False
14229742,50.54980640797559,False,True,False,False,False,False,False,False,False,False
14229744,0.99921635790903,True,False,False,False,False,False,False,False,False,False
14229745,249.9994472992883,False,False,False,True,False,False,False,False,False,False
14229747,1.0616684538402081,True,False,False,False,False,False,False,False,False,False
14229754,198.95265619881926,False,False,True,False,False,False,False,False,False,False
14229755,24.3850264862511,True,False,False,False,False,False,False,False,False,False
14229756,75.6146149681319,False,True,False,False,False,False,False,False,False,False
14229757,47.46581483938551,True,False,False,False,False,False,False,False,False,False
14229760,499.9998059763769,False,False,False,True,False,False,False,False,False,False
14229761,5.149702632498621,True,False,False,False,False,False,False,False,False,False
14229762,5.5794888815431465,True,False,False,False,False,False,False,False,False,False
14229763,13.519581720848013,True,False,False,False,False,False,False,False,False,False
14229764,9.21997161239,True,False,False,False,False,False,False,False,False,False
14229765,17.929402544026,True,False,False,False,False,False,False,False,False,False
14229766,545.6191942320579,False,False,False,False,True,False,False,False,False,False
14229775,996.414664409901,False,False,False,False,True,False,False,False,False,False
14229776,299.81211420583804,False,False,False,True,False,False,False,False,False,False
14229777,9.999245492763508,True,False,False,False,False,False,False,False,False,False
14229778,10.21958990262,True,False,False,False,False,False,False,False,False,False
14229782,220.18281537,False,False,False,True,False,False,False,False,False,False
14229784,1.1495847316355159,True,False,False,False,False,False,False,False,False,False
14229786,9.999681669409007,True,False,False,False,False,False,False,False,False,False
14229787,24.999072861897016,True,False,False,False,False,False,False,False,False,False
14229791,6.768436118651722,True,False,False,False,False,False,False,False,False,False
14229793,4.93970899,True,False,False,False,False,False,False,False,False,False
14229795,99.999231790042,False,True,False,False,False,False,False,False,False,False
14229796,29.4293782570694,True,False,False,False,False,False,False,False,False,False
14229797,89.6116835510764,False,True,False,False,False,False,False,False,False,False
14229798,10.38754824,True,False,False,False,False,False,False,False,False,False
14229799,99.9992318,False,True,False,False,False,False,False,False,False,False
14229801,60.1923474,False,True,False,False,False,False,False,False,False,False
14229802,499.99987240861645,False,False,False,True,False,False,False,False,False,False
14229803,18.31988349887043,True,False,False,False,False,False,False,False,False,False
14229804,74.97961852230415,False,True,False,False,False,False,False,False,False,False
14229805,185.36905917774254,False,False,True,False,False,False,False,False,False,False
14229806,8.139568979454399,True,False,False,False,False,False,False,False,False,False
14229808,19.999433376462466,True,False,False,False,False,False,False,False,False,False
14229811,49.9994636642219,True,False,False,False,False,False,False,False,False,False
14229816,235.9993843893571,False,False,False,True,False,False,False,False,False,False
14229819,0.999919799901,True,False,False,False,False,False,False,False,False,False
14229821,499.99929048292705,False,False,False,True,False,False,False,False,False,False
14229822,9.99992293060501,True,False,False,False,False,False,False,False,False,False
14229824,2.899178800619835,True,False,False,False,False,False,False,False,False,False
14229825,2.8793070492019126,True,False,False,False,False,False,False,False,False,False
14229826,23.246705585605802,True,False,False,False,False,False,False,False,False,False
14229830,404.7994016234532,False,False,False,True,False,False,False,False,False,False
14229834,51.06337543163671,False,True,False,False,False,False,False,False,False,False
14229835,1.0084999000000001,True,False,False,False,False,False,False,False,False,False
14229836,1.0085000000000002,True,False,False,False,False,False,False,False,False,False
14229837,136.9194672,False,False,True,False,False,False,False,False,False,False
14229838,0.9995226,True,False,False,False,False,False,False,False,False,False
14229839,0.9995226,True,False,False,False,False,False,False,False,False,False
14229840,170.6191359399831,False,False,True,False,False,False,False,False,False,False
14229846,1.00827,True,False,False,False,False,False,False,False,False,False
14229847,1.00827,True,False,False,False,False,False,False,False,False,False
14229848,1.00858,True,False,False,False,False,False,False,False,False,False
14229849,6.97439985,True,False,False,False,False,False,False,False,False,False
14229854,1.0085000000000002,True,False,False,False,False,False,False,False,False,False
14229855,1160.17502546,False,False,False,False,True,False,False,False,False,False
14229856,850.03057469,False,False,False,False,True,False,False,False,False,False
14229857,1.00859,True,False,False,False,False,False,False,False,False,False
14229858,1128.815034,False,False,False,False,True,False,False,False,False,False
14229859,1010.173416,False,False,False,False,True,False,False,False,False,False
14229860,460.26981,False,False,False,True,False,False,False,False,False,False
14229861,1557.1301899999999,False,False,False,False,False,True,False,False,False,False
14229862,1.0089999,True,False,False,False,False,False,False,False,False,False
14229863,1.0090000000000001,True,False,False,False,False,False,False,False,False,False
14229865,1.0095,True,False,False,False,False,False,False,False,False,False
